Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_10_51,VDD,Metal1,31.2110,56.1030,1.199869
FILLER_10_44,VDD,Metal1,28.5690,56.1010,1.199931
FILLER_10_37,VDD,Metal1,25.2090,56.1010,1.199948
FILLER_10_30,VDD,Metal1,21.8490,56.1010,1.199966
FILLER_10_8,VDD,Metal1,9.8400,56.7000,1.199957
FILLER_10_4,VDD,Metal1,8.6510,56.1030,1.199954
FILLER_9_237,VDD,Metal1,119.7600,49.1400,1.196242
FILLER_9_203,VDD,Metal1,103.6800,49.1400,1.196344
FILLER_9_182,VDD,Metal1,93.3600,49.1400,1.199852
FILLER_9_180,VDD,Metal1,92.6400,49.1400,1.199852
FILLER_9_165,VDD,Metal1,85.2000,49.1400,1.199718
FILLER_9_163,VDD,Metal1,84.4800,49.1400,1.199718
FILLER_9_152,VDD,Metal1,78.9600,49.1400,1.199293
FILLER_9_150,VDD,Metal1,78.2400,49.1400,1.199293
FILLER_9_137,VDD,Metal1,72.4910,49.7360,1.199293
FILLER_9_130,VDD,Metal1,69.8490,49.7380,1.199238
FILLER_9_123,VDD,Metal1,66.4890,49.7380,1.199230
FILLER_9_97,VDD,Metal1,54.0090,49.7380,1.199434
FILLER_9_90,VDD,Metal1,50.6490,49.7380,1.199485
FILLER_9_83,VDD,Metal1,47.2890,49.7380,1.199486
FILLER_9_76,VDD,Metal1,43.9290,49.7380,1.199486
FILLER_9_69,VDD,Metal1,40.5690,49.7380,1.199680
FILLER_9_49,VDD,Metal1,29.7600,49.1400,1.199867
FILLER_9_35,VDD,Metal1,22.8000,49.1400,1.199917
FILLER_9_28,VDD,Metal1,20.8890,49.7380,1.199959
FILLER_9_21,VDD,Metal1,17.5290,49.7380,1.199743
FILLER_9_15,VDD,Metal1,13.2000,49.1400,1.199740
FILLER_9_13,VDD,Metal1,12.4800,49.1400,1.199740
FILLER_9_8,VDD,Metal1,9.8400,49.1400,1.199739
FILLER_9_4,VDD,Metal1,8.6510,49.7360,1.199739
FILLER_8_211,VDD,Metal1,107.2800,49.1400,1.196243
FILLER_8_193,VDD,Metal1,98.6400,49.1400,1.196974
FILLER_8_181,VDD,Metal1,92.8800,49.1400,1.199852
FILLER_8_177,VDD,Metal1,91.6910,48.5430,1.199808
FILLER_8_170,VDD,Metal1,89.0490,48.5410,1.199794
FILLER_8_163,VDD,Metal1,85.6890,48.5410,1.199718
FILLER_8_135,VDD,Metal1,70.8000,49.1400,1.199238
FILLER_8_124,VDD,Metal1,65.7600,49.1400,1.199230
FILLER_8_105,VDD,Metal1,56.4000,49.1400,1.199410
FILLER_8_89,VDD,Metal1,49.4510,48.5430,1.199486
FILLER_8_67,VDD,Metal1,38.8910,48.5430,1.199680
FILLER_8_60,VDD,Metal1,36.2490,48.5410,1.199751
FILLER_8_46,VDD,Metal1,28.8110,48.5430,1.199906
FILLER_8_39,VDD,Metal1,26.1690,48.5410,1.199908
FILLER_8_26,VDD,Metal1,18.4800,49.1400,1.199743
FILLER_8_19,VDD,Metal1,16.5690,48.5410,1.199742
FILLER_8_9,VDD,Metal1,10.3200,49.1400,1.199739
FILLER_8_7,VDD,Metal1,9.6000,49.1400,1.199739
FILLER_8_0,VDD,Metal1,7.4490,48.5410,1.199739
FILLER_7_245,VDD,Metal1,123.8400,41.5800,1.199263
FILLER_7_179,VDD,Metal1,91.9200,41.5800,1.199702
FILLER_7_177,VDD,Metal1,91.2000,41.5800,1.199702
FILLER_7_170,VDD,Metal1,89.0490,42.1780,1.199693
FILLER_7_160,VDD,Metal1,82.8000,41.5800,1.199692
FILLER_7_156,VDD,Metal1,81.6110,42.1760,1.199692
FILLER_7_140,VDD,Metal1,74.6490,42.1780,1.199688
FILLER_7_133,VDD,Metal1,71.2890,42.1780,1.199487
FILLER_7_126,VDD,Metal1,67.9290,42.1780,1.199487
FILLER_7_119,VDD,Metal1,64.5690,42.1780,1.199487
FILLER_7_112,VDD,Metal1,61.2090,42.1780,1.199497
FILLER_7_105,VDD,Metal1,57.8490,42.1780,1.199497
FILLER_7_93,VDD,Metal1,52.0890,42.1780,1.199538
FILLER_7_86,VDD,Metal1,48.7290,42.1780,1.199548
FILLER_7_65,VDD,Metal1,37.4400,41.5800,1.199657
FILLER_7_61,VDD,Metal1,36.0110,42.1760,1.199659
FILLER_7_46,VDD,Metal1,28.3200,41.5800,1.199693
FILLER_7_42,VDD,Metal1,26.8910,42.1760,1.199748
FILLER_7_35,VDD,Metal1,24.2490,42.1780,1.199855
FILLER_7_28,VDD,Metal1,20.8890,42.1780,1.199965
FILLER_7_2,VDD,Metal1,6.9600,41.5800,1.199960
FILLER_7_0,VDD,Metal1,6.2400,41.5800,1.199960
FILLER_6_189,VDD,Metal1,96.9600,41.5800,1.199878
FILLER_6_147,VDD,Metal1,76.5600,41.5800,1.199689
FILLER_6_138,VDD,Metal1,72.2400,41.5800,1.199487
FILLER_6_136,VDD,Metal1,71.5200,41.5800,1.199487
FILLER_6_127,VDD,Metal1,67.6910,40.9830,1.199487
FILLER_6_119,VDD,Metal1,63.8510,40.9830,1.199487
FILLER_6_112,VDD,Metal1,61.2090,40.9810,1.199497
FILLER_6_103,VDD,Metal1,55.4400,41.5800,1.199507
FILLER_6_101,VDD,Metal1,54.7200,41.5800,1.199508
FILLER_6_87,VDD,Metal1,47.7600,41.5800,1.199548
FILLER_6_83,VDD,Metal1,46.5710,40.9830,1.199550
FILLER_6_76,VDD,Metal1,43.9290,40.9810,1.199558
FILLER_6_71,VDD,Metal1,40.0800,41.5800,1.199583
FILLER_6_64,VDD,Metal1,38.1690,40.9810,1.199657
FILLER_6_57,VDD,Metal1,34.8090,40.9810,1.199659
FILLER_6_52,VDD,Metal1,30.9600,41.5800,1.199693
FILLER_6_50,VDD,Metal1,30.2400,41.5800,1.199693
FILLER_6_37,VDD,Metal1,23.7600,41.5800,1.199855
FILLER_6_35,VDD,Metal1,23.0400,41.5800,1.199855
FILLER_6_25,VDD,Metal1,18.0000,41.5800,1.199963
FILLER_6_21,VDD,Metal1,16.8110,40.9830,1.199961
FILLER_6_0,VDD,Metal1,7.4490,40.9810,1.199960
FILLER_5_246,VDD,Metal1,124.0800,34.0200,1.199173
FILLER_5_196,VDD,Metal1,100.0800,34.0200,1.199846
FILLER_5_179,VDD,Metal1,91.9200,34.0200,1.199884
FILLER_5_177,VDD,Metal1,91.2000,34.0200,1.199884
FILLER_5_115,VDD,Metal1,61.9310,34.6160,1.198851
FILLER_5_108,VDD,Metal1,59.2890,34.6180,1.198851
FILLER_5_99,VDD,Metal1,54.2510,34.6160,1.198845
FILLER_5_80,VDD,Metal1,44.6400,34.0200,1.198850
FILLER_5_63,VDD,Metal1,36.9710,34.6160,1.198851
FILLER_5_57,VDD,Metal1,33.6000,34.0200,1.198853
FILLER_5_44,VDD,Metal1,27.1200,34.0200,1.199940
FILLER_5_37,VDD,Metal1,25.2090,34.6180,1.199940
FILLER_5_15,VDD,Metal1,13.2000,34.0200,1.199983
FILLER_5_13,VDD,Metal1,12.4800,34.0200,1.199983
FILLER_5_4,VDD,Metal1,8.6510,34.6160,1.199983
FILLER_4_214,VDD,Metal1,108.9600,34.0200,1.199226
FILLER_4_200,VDD,Metal1,102.0000,34.0200,1.199846
FILLER_4_190,VDD,Metal1,97.2000,34.0200,1.199884
FILLER_4_163,VDD,Metal1,84.4800,34.0200,1.199884
FILLER_4_156,VDD,Metal1,82.3290,33.4210,1.199884
FILLER_4_149,VDD,Metal1,78.9690,33.4210,1.199882
FILLER_4_142,VDD,Metal1,74.8910,33.4230,1.198951
FILLER_4_122,VDD,Metal1,64.8000,34.0200,1.198851
FILLER_4_118,VDD,Metal1,63.3710,33.4230,1.198851
FILLER_4_111,VDD,Metal1,60.7290,33.4210,1.198851
FILLER_4_96,VDD,Metal1,52.3200,34.0200,1.198844
FILLER_4_92,VDD,Metal1,50.8910,33.4230,1.198849
FILLER_4_83,VDD,Metal1,45.8400,34.0200,1.198849
FILLER_4_76,VDD,Metal1,43.9290,33.4210,1.198850
FILLER_4_69,VDD,Metal1,40.5690,33.4210,1.198851
FILLER_4_56,VDD,Metal1,32.8800,34.0200,1.198877
FILLER_4_51,VDD,Metal1,30.4800,34.0200,1.198901
FILLER_4_47,VDD,Metal1,29.2910,33.4230,1.198918
FILLER_4_40,VDD,Metal1,26.6490,33.4210,1.199940
FILLER_4_33,VDD,Metal1,23.2890,33.4210,1.199975
FILLER_4_27,VDD,Metal1,18.9600,34.0200,1.199985
FILLER_4_23,VDD,Metal1,17.7710,33.4230,1.199985
FILLER_4_18,VDD,Metal1,14.6400,34.0200,1.199984
FILLER_4_14,VDD,Metal1,13.4510,33.4230,1.199983
FILLER_4_7,VDD,Metal1,10.8090,33.4210,1.199983
FILLER_4_0,VDD,Metal1,7.4490,33.4210,1.199983
FILLER_3_245,VDD,Metal1,123.8400,26.4600,1.199676
FILLER_3_221,VDD,Metal1,112.0800,26.4600,1.199747
FILLER_3_219,VDD,Metal1,111.3600,26.4600,1.199747
FILLER_3_170,VDD,Metal1,88.3310,27.0560,1.199673
FILLER_3_159,VDD,Metal1,82.5600,26.4600,1.199674
FILLER_3_142,VDD,Metal1,74.1600,26.4600,1.199601
FILLER_3_140,VDD,Metal1,73.4400,26.4600,1.199601
FILLER_3_131,VDD,Metal1,69.6110,27.0560,1.199586
FILLER_3_124,VDD,Metal1,66.9690,27.0580,1.199571
FILLER_3_113,VDD,Metal1,60.2400,26.4600,1.199524
FILLER_3_106,VDD,Metal1,58.3290,27.0580,1.199524
FILLER_3_99,VDD,Metal1,54.9690,27.0580,1.199505
FILLER_3_85,VDD,Metal1,46.8000,26.4600,1.199629
FILLER_3_78,VDD,Metal1,44.8890,27.0580,1.199630
FILLER_3_71,VDD,Metal1,41.5290,27.0580,1.199742
FILLER_3_64,VDD,Metal1,38.1690,27.0580,1.199743
FILLER_3_57,VDD,Metal1,34.8090,27.0580,1.199745
FILLER_3_50,VDD,Metal1,31.4490,27.0580,1.199749
FILLER_3_37,VDD,Metal1,23.7600,26.4600,1.199904
FILLER_3_30,VDD,Metal1,21.8490,27.0580,1.199992
FILLER_3_21,VDD,Metal1,16.8110,27.0560,1.199991
FILLER_3_14,VDD,Metal1,14.1690,27.0580,1.199991
FILLER_3_7,VDD,Metal1,10.8090,27.0580,1.199991
FILLER_3_0,VDD,Metal1,7.4490,27.0580,1.199991
FILLER_2_210,VDD,Metal1,107.0400,26.4600,1.199763
FILLER_2_197,VDD,Metal1,100.5600,26.4600,1.199764
FILLER_2_153,VDD,Metal1,79.6800,26.4600,1.199665
FILLER_2_143,VDD,Metal1,74.6400,26.4600,1.199602
FILLER_2_124,VDD,Metal1,66.2510,25.8630,1.199571
FILLER_2_115,VDD,Metal1,61.9310,25.8630,1.199531
FILLER_2_108,VDD,Metal1,59.2890,25.8610,1.199524
FILLER_2_98,VDD,Metal1,53.2800,26.4600,1.199506
FILLER_2_94,VDD,Metal1,51.8510,25.8630,1.199506
FILLER_2_74,VDD,Metal1,42.2510,25.8630,1.199742
FILLER_2_50,VDD,Metal1,31.4490,25.8610,1.199749
FILLER_2_28,VDD,Metal1,20.1710,25.8630,1.199992
FILLER_2_21,VDD,Metal1,17.5290,25.8610,1.199991
FILLER_2_14,VDD,Metal1,14.1690,25.8610,1.199991
FILLER_2_7,VDD,Metal1,10.8090,25.8610,1.199991
FILLER_2_0,VDD,Metal1,7.4490,25.8610,1.199991
FILLER_1_245,VDD,Metal1,123.8400,18.9000,1.199706
FILLER_1_213,VDD,Metal1,108.4800,18.9000,1.199932
FILLER_1_209,VDD,Metal1,107.0510,19.4960,1.199934
FILLER_1_145,VDD,Metal1,75.8400,18.9000,1.199666
FILLER_1_132,VDD,Metal1,69.3600,18.9000,1.199662
FILLER_1_112,VDD,Metal1,59.7600,18.9000,1.199615
FILLER_1_110,VDD,Metal1,59.0400,18.9000,1.199615
FILLER_1_80,VDD,Metal1,45.8490,19.4980,1.199628
FILLER_1_75,VDD,Metal1,42.0000,18.9000,1.199635
FILLER_1_50,VDD,Metal1,30.0000,18.9000,1.199964
FILLER_1_48,VDD,Metal1,29.2800,18.9000,1.199967
FILLER_1_32,VDD,Metal1,21.6000,18.9000,1.199980
FILLER_1_28,VDD,Metal1,20.1710,19.4960,1.199993
FILLER_1_21,VDD,Metal1,17.5290,19.4980,1.199993
FILLER_1_14,VDD,Metal1,14.1690,19.4980,1.199993
FILLER_1_7,VDD,Metal1,10.8090,19.4980,1.199993
FILLER_1_0,VDD,Metal1,7.4490,19.4980,1.199993
FILLER_0_216,VDD,Metal1,109.9200,18.9000,1.199888
FILLER_0_212,VDD,Metal1,108.4910,18.3030,1.199932
FILLER_0_205,VDD,Metal1,105.8490,18.3010,1.199934
FILLER_0_198,VDD,Metal1,102.4890,18.3010,1.199940
FILLER_0_191,VDD,Metal1,99.1290,18.3010,1.199940
FILLER_0_177,VDD,Metal1,90.9600,18.9000,1.199687
FILLER_0_175,VDD,Metal1,90.2400,18.9000,1.199687
FILLER_0_168,VDD,Metal1,87.3710,18.3030,1.199687
FILLER_0_161,VDD,Metal1,84.7290,18.3010,1.199687
FILLER_0_156,VDD,Metal1,80.8800,18.9000,1.199687
FILLER_0_152,VDD,Metal1,79.6910,18.3030,1.199686
FILLER_0_138,VDD,Metal1,73.6890,18.3010,1.199666
FILLER_0_131,VDD,Metal1,70.3290,18.3010,1.199662
FILLER_0_123,VDD,Metal1,65.7710,18.3030,1.199622
FILLER_0_117,VDD,Metal1,62.1600,18.9000,1.199620
FILLER_0_113,VDD,Metal1,60.9710,18.3030,1.199620
FILLER_0_108,VDD,Metal1,57.8400,18.9000,1.199610
FILLER_0_101,VDD,Metal1,55.9290,18.3010,1.199609
FILLER_0_91,VDD,Metal1,49.9200,18.9000,1.199614
FILLER_0_87,VDD,Metal1,48.4910,18.3030,1.199620
FILLER_0_79,VDD,Metal1,44.6510,18.3030,1.199628
FILLER_0_69,VDD,Metal1,39.3600,18.9000,1.199647
FILLER_0_59,VDD,Metal1,34.3200,18.9000,1.199943
FILLER_0_57,VDD,Metal1,33.6000,18.9000,1.199943
FILLER_0_49,VDD,Metal1,30.2510,18.3030,1.199964
FILLER_0_42,VDD,Metal1,27.6090,18.3010,1.199967
FILLER_0_35,VDD,Metal1,24.2490,18.3010,1.199971
FILLER_0_29,VDD,Metal1,20.1600,18.9000,1.199993
FILLER_0_21,VDD,Metal1,16.8110,18.3030,1.199993
FILLER_0_14,VDD,Metal1,14.1690,18.3010,1.199993
FILLER_0_7,VDD,Metal1,10.8090,18.3010,1.199993
FILLER_0_0,VDD,Metal1,7.4490,18.3010,1.199993
hold156,VDD,Metal1,58.3630,72.1350,1.199400
hold155,VDD,Metal1,97.2430,72.1350,1.199828
hold154,VDD,Metal1,91.9630,41.2640,1.199702
hold153,VDD,Metal1,57.4030,86.6240,1.198801
hold152,VDD,Metal1,58.3630,64.5750,1.199292
hold151,VDD,Metal1,48.2830,116.8640,1.198765
hold150,VDD,Metal1,89.0830,109.9350,1.199843
hold149,VDD,Metal1,50.6830,131.9840,1.199844
hold148,VDD,Metal1,93.4030,18.5840,1.199940
hold147,VDD,Metal1,51.6430,109.9350,1.198725
hold146,VDD,Metal1,98.6830,87.2550,1.199804
hold145,VDD,Metal1,75.6430,49.4550,1.199292
hold144,VDD,Metal1,68.4430,57.0150,1.199227
hold143,VDD,Metal1,60.7630,125.0550,1.199836
hold142,VDD,Metal1,96.7630,109.3040,1.199785
hold141,VDD,Metal1,97.2430,79.6950,1.199802
hold140,VDD,Metal1,85.2430,41.8950,1.199688
hold139,VDD,Metal1,78.5230,41.8950,1.199664
hold138,VDD,Metal1,76.9960,26.1440,1.199610
hold137,VDD,Metal1,85.2430,26.7750,1.199674
hold136,VDD,Metal1,92.9230,57.0150,1.199887
hold135,VDD,Metal1,112.5160,94.1840,1.199278
hold134,VDD,Metal1,122.2030,94.1840,1.199276
hold133,VDD,Metal1,82.7560,57.0150,1.199887
hold132,VDD,Metal1,90.0430,49.4550,1.199795
hold131,VDD,Metal1,96.7630,63.9440,1.199868
hold130,VDD,Metal1,101.5630,63.9440,1.199869
hold129,VDD,Metal1,111.5560,124.4240,1.198665
hold128,VDD,Metal1,105.4030,131.9840,1.199809
hold127,VDD,Metal1,91.9630,131.9840,1.199959
hold126,VDD,Metal1,96.7630,124.4240,1.199860
hold125,VDD,Metal1,95.8030,26.7750,1.199929
hold124,VDD,Metal1,103.0030,26.1440,1.199763
hold123,VDD,Metal1,109.1560,101.7440,1.190084
hold122,VDD,Metal1,120.2830,102.3750,1.190081
hold121,VDD,Metal1,99.6430,33.7040,1.199846
hold120,VDD,Metal1,106.3630,33.7040,1.199226
hold119,VDD,Metal1,114.0430,48.8240,1.196243
hold118,VDD,Metal1,114.5230,57.0150,1.198949
hold117,VDD,Metal1,112.9960,72.1350,1.199221
hold116,VDD,Metal1,122.2030,79.6950,1.198943
hold115,VDD,Metal1,109.1560,109.3040,1.196280
hold114,VDD,Metal1,117.4030,116.8640,1.198895
hold113,VDD,Metal1,112.9960,116.8640,1.198949
hold112,VDD,Metal1,121.7230,116.8640,1.198886
hold111,VDD,Metal1,75.5560,124.4240,1.199846
hold110,VDD,Metal1,67.8760,131.9840,1.199710
hold109,VDD,Metal1,78.0430,131.9840,1.199738
hold108,VDD,Metal1,84.7630,131.9840,1.199821
hold107,VDD,Metal1,108.1960,56.3840,1.199239
hold106,VDD,Metal1,118.3630,48.8240,1.196243
hold105,VDD,Metal1,122.2030,49.4550,1.196227
hold104,VDD,Metal1,114.4360,26.7750,1.199677
hold103,VDD,Metal1,115.0030,79.6950,1.198943
hold102,VDD,Metal1,121.2430,87.2550,1.199640
hold101,VDD,Metal1,122.2030,18.5840,1.199706
hold100,VDD,Metal1,80.3560,109.9350,1.199816
hold99,VDD,Metal1,84.7630,109.9350,1.199843
hold98,VDD,Metal1,109.1560,41.2640,1.199265
hold97,VDD,Metal1,121.2430,41.8950,1.199263
hold96,VDD,Metal1,108.6760,34.3350,1.199226
hold95,VDD,Metal1,104.9230,41.2640,1.199331
hold94,VDD,Metal1,109.1560,71.5040,1.199570
hold93,VDD,Metal1,118.3630,72.1350,1.199221
clkload4,VDD,Metal1,104.2700,109.2880,1.196384
clkload3,VDD,Metal1,105.2300,94.1680,1.199447
clkload2,VDD,Metal1,62.0300,109.9510,1.198838
clkload1,VDD,Metal1,103.7900,57.0310,1.199446
clkload0,VDD,Metal1,81.2300,63.9280,1.199751
clkbuf_3_7__f_clk,VDD,Metal1,112.0800,102.5670,1.190084
clkbuf_3_6__f_clk,VDD,Metal1,112.5600,87.4470,1.199641
clkbuf_3_5__f_clk,VDD,Metal1,67.4400,109.1120,1.198838
clkbuf_3_4__f_clk,VDD,Metal1,85.6800,117.6870,1.198431
clkbuf_3_3__f_clk,VDD,Metal1,117.3600,64.7670,1.199093
clkbuf_3_2__f_clk,VDD,Metal1,113.0400,42.0870,1.199265
clkbuf_3_1__f_clk,VDD,Metal1,86.6400,64.7670,1.199751
clkbuf_3_0__f_clk,VDD,Metal1,90.9600,33.5120,1.199884
clkbuf_0_clk,VDD,Metal1,89.0400,72.3270,1.199830
fanout92,VDD,Metal1,32.1300,41.4120,1.199663
fanout91,VDD,Metal1,31.7100,33.8520,1.198888
fanout90,VDD,Metal1,15.3300,71.9870,1.199935
fanout89,VDD,Metal1,15.3300,71.6520,1.199935
fanout88,VDD,Metal1,18.2700,41.7470,1.199964
fanout87,VDD,Metal1,8.6100,64.0920,1.199933
fanout86,VDD,Metal1,108.5100,26.2920,1.199764
fanout85,VDD,Metal1,54.2700,79.5470,1.198393
fanout84,VDD,Metal1,115.2300,117.3470,1.198909
fanout83,VDD,Metal1,103.7100,71.6520,1.199577
fanout82,VDD,Metal1,113.7900,19.0670,1.199785
fanout81,VDD,Metal1,110.3700,26.2920,1.199751
fanout80,VDD,Metal1,111.8700,19.0670,1.199830
fanout79,VDD,Metal1,75.3900,26.6270,1.199609
fanout78,VDD,Metal1,100.3500,71.9870,1.199758
fanout77,VDD,Metal1,68.1900,26.2920,1.199570
fanout76,VDD,Metal1,25.4100,71.6520,1.199787
fanout75,VDD,Metal1,67.6500,101.8920,1.199352
fanout74,VDD,Metal1,65.7300,71.6520,1.199438
fanout73,VDD,Metal1,21.5700,124.5720,1.199965
fanout72,VDD,Metal1,23.4900,71.6520,1.199923
fanout71,VDD,Metal1,79.6500,71.9870,1.199665
fanout70,VDD,Metal1,75.3900,41.4120,1.199688
fanout69,VDD,Metal1,77.3100,71.9870,1.199505
fanout68,VDD,Metal1,10.1100,102.2270,1.199955
fanout67,VDD,Metal1,102.2700,79.2120,1.199216
fanout66,VDD,Metal1,108.0300,86.7720,1.199641
fanout65,VDD,Metal1,109.8900,117.3470,1.199049
fanout64,VDD,Metal1,100.3500,132.1320,1.199818
fanout63,VDD,Metal1,107.5500,56.8670,1.199238
fanout62,VDD,Metal1,108.5100,48.9720,1.196235
output61,VDD,Metal1,60.9300,132.1320,1.199760
output60,VDD,Metal1,96.9300,49.3070,1.197015
output59,VDD,Metal1,109.4100,56.8670,1.199239
output58,VDD,Metal1,111.3300,56.8670,1.198959
output57,VDD,Metal1,122.3700,19.0670,1.199704
output56,VDD,Metal1,105.0900,56.5320,1.199359
output55,VDD,Metal1,96.5100,18.7320,1.199939
output54,VDD,Metal1,109.8900,19.0670,1.199888
output53,VDD,Metal1,110.3700,33.8520,1.199208
output52,VDD,Metal1,105.5700,56.8670,1.199335
output51,VDD,Metal1,122.3700,56.8670,1.198945
output50,VDD,Metal1,106.0500,86.7720,1.199713
output49,VDD,Metal1,123.3300,117.3470,1.198886
output48,VDD,Metal1,121.4100,71.9870,1.199219
output47,VDD,Metal1,123.3300,71.9870,1.199221
output46,VDD,Metal1,95.0700,132.1320,1.199919
output45,VDD,Metal1,87.8700,132.1320,1.199872
output44,VDD,Metal1,64.7700,132.1320,1.199722
output43,VDD,Metal1,59.0100,132.1320,1.199787
output42,VDD,Metal1,119.0100,18.7320,1.199711
output41,VDD,Metal1,111.3300,18.7320,1.199844
output40,VDD,Metal1,115.6500,19.0670,1.199748
output39,VDD,Metal1,113.2500,18.7320,1.199796
output38,VDD,Metal1,6.7500,94.6670,1.199914
output37,VDD,Metal1,6.7500,86.7720,1.199868
output36,VDD,Metal1,6.7500,71.9870,1.199868
output35,VDD,Metal1,8.6700,56.8670,1.199954
output34,VDD,Metal1,122.3700,26.6270,1.199676
output33,VDD,Metal1,46.5900,18.7320,1.199627
output32,VDD,Metal1,53.3100,18.7320,1.199609
output31,VDD,Metal1,59.0700,18.7320,1.199615
output30,VDD,Metal1,67.7100,18.7320,1.199662
output29,VDD,Metal1,123.3300,48.9720,1.196227
output28,VDD,Metal1,101.7300,71.6520,1.199708
output27,VDD,Metal1,107.0100,94.3320,1.199351
output26,VDD,Metal1,123.3300,102.2270,1.190083
output25,VDD,Metal1,96.9900,132.1320,1.199880
output24,VDD,Metal1,81.5700,132.1320,1.199779
output23,VDD,Metal1,74.4300,132.1320,1.199721
output22,VDD,Metal1,72.5100,132.1320,1.199713
output21,VDD,Metal1,62.8500,132.1320,1.199739
output20,VDD,Metal1,6.7500,102.2270,1.199949
output19,VDD,Metal1,76.3500,18.7320,1.199676
input18,VDD,Metal1,6.6900,79.2120,1.199956
input17,VDD,Metal1,6.6900,64.0920,1.199933
input16,VDD,Metal1,8.6100,71.9870,1.199882
input15,VDD,Metal1,18.6900,18.7320,1.199992
input14,VDD,Metal1,6.6900,71.6520,1.199868
input13,VDD,Metal1,6.6900,56.8670,1.199953
input12,VDD,Metal1,6.6900,56.5320,1.199953
input11,VDD,Metal1,6.6900,49.3070,1.199738
input10,VDD,Metal1,6.6900,34.1870,1.199982
input9,VDD,Metal1,21.5700,18.7320,1.199980
input8,VDD,Metal1,32.1300,18.7320,1.199951
input7,VDD,Metal1,42.6900,18.7320,1.199629
input6,VDD,Metal1,115.2300,18.7320,1.199753
input5,VDD,Metal1,82.1100,18.7320,1.199687
input4,VDD,Metal1,104.1900,48.9720,1.196258
input3,VDD,Metal1,93.0900,41.7470,1.199702
input2,VDD,Metal1,107.9700,64.0920,1.199763
input1,VDD,Metal1,117.0900,18.7320,1.199722
_1030_,VDD,Metal1,117.8620,71.3380,1.199221
_1029_,VDD,Metal1,117.8620,78.8980,1.198943
_1028_,VDD,Metal1,117.8620,86.4580,1.199640
_1027_,VDD,Metal1,117.8620,94.9810,1.199276
_1026_,VDD,Metal1,117.8620,109.1380,1.196179
_1025_,VDD,Metal1,117.8620,110.1010,1.196179
_1024_,VDD,Metal1,95.3020,125.2210,1.199865
_1023_,VDD,Metal1,109.6570,125.2210,1.198668
_1022_,VDD,Metal1,82.3420,125.2210,1.199865
_1021_,VDD,Metal1,69.3370,125.2210,1.199846
_1020_,VDD,Metal1,84.6970,116.6980,1.198431
_1019_,VDD,Metal1,117.8620,101.5780,1.190083
_1018_,VDD,Metal1,101.0620,64.7410,1.199869
_1017_,VDD,Metal1,87.6220,56.2180,1.199887
_1016_,VDD,Metal1,117.8620,56.2180,1.198949
_1015_,VDD,Metal1,113.0620,49.6210,1.196243
_1014_,VDD,Metal1,99.6220,19.3810,1.199940
_1013_,VDD,Metal1,104.4220,26.9410,1.199764
_1012_,VDD,Metal1,117.3820,34.5010,1.199173
_1011_,VDD,Metal1,117.8620,41.0980,1.199263
_1010_,VDD,Metal1,117.8170,33.5380,1.199173
_1009_,VDD,Metal1,117.8620,63.7780,1.199093
_1008_,VDD,Metal1,117.8170,25.9780,1.199677
_1007_,VDD,Metal1,90.9820,71.3380,1.199830
_1006_,VDD,Metal1,94.8220,78.8980,1.199772
_1005_,VDD,Metal1,96.2620,86.4580,1.199807
_1004_,VDD,Metal1,98.1820,94.0180,1.199906
_1003_,VDD,Metal1,92.9020,102.5410,1.199869
_1002_,VDD,Metal1,88.1020,109.1380,1.199843
_1001_,VDD,Metal1,61.2220,124.2580,1.199836
_1000_,VDD,Metal1,48.2620,125.2210,1.199795
_0999_,VDD,Metal1,47.3020,124.2580,1.199795
_0998_,VDD,Metal1,51.1420,117.6610,1.198765
_0997_,VDD,Metal1,57.3820,87.4210,1.198801
_0996_,VDD,Metal1,57.3820,78.8980,1.198393
_0995_,VDD,Metal1,57.3820,71.3380,1.199400
_0994_,VDD,Metal1,68.9020,63.7780,1.199308
_0993_,VDD,Metal1,74.6620,56.2180,1.199227
_0992_,VDD,Metal1,77.5420,48.6580,1.199293
_0991_,VDD,Metal1,83.3020,41.0980,1.199692
_0990_,VDD,Metal1,84.2620,34.5010,1.199884
_0989_,VDD,Metal1,86.6620,25.9780,1.199674
_0988_,VDD,Metal1,86.6620,19.3810,1.199687
_0987_,VDD,Metal1,105.9770,71.6550,1.199577
_0986_,VDD,Metal1,103.7820,71.9850,1.199577
_0985_,VDD,Metal1,110.1350,72.1550,1.199570
_0984_,VDD,Metal1,118.2230,79.7360,1.198943
_0983_,VDD,Metal1,118.0800,94.0060,1.199276
_0982_,VDD,Metal1,108.9480,94.8760,1.199322
_0981_,VDD,Metal1,110.2970,109.7850,1.196279
_0980_,VDD,Metal1,105.8650,109.2850,1.196316
_0979_,VDD,Metal1,109.8170,117.0150,1.199049
_0978_,VDD,Metal1,104.9050,109.9550,1.196364
_0977_,VDD,Metal1,87.8510,124.3630,1.199865
_0976_,VDD,Metal1,105.0170,124.5750,1.198668
_0975_,VDD,Metal1,102.4550,131.9650,1.199817
_0974_,VDD,Metal1,79.0970,124.5750,1.199865
_0973_,VDD,Metal1,77.0650,117.5150,1.198480
_0972_,VDD,Metal1,70.9370,124.5750,1.199843
_0971_,VDD,Metal1,68.4250,124.4050,1.199846
_0970_,VDD,Metal1,76.9430,109.9760,1.199548
